"facility_id","provider_id","country","year","unique_id","num_staff","num_med","num_nonmed","provider_post1","provider_cadre1","provider_educ1","provider_mededuc1","provider_male1","is_outpatient","provider_present1","absent_reason1","provider_post2","provider_cadre2","provider_educ2","provider_mededuc2","provider_male2","provider_present2","absent_reason2","provider_activity","salary_delay","has_roster","has_absentee"
"341","29","TANZANIA",2014,"341_29",4,3,2,5,3,2,2,1,0,0,5,,,,,,,,,,1,
"341","9","TANZANIA",2014,"341_9",4,3,2,5,1,3,3,1,0,1,,,,,,,,,,,1,
"341","3","TANZANIA",2014,"341_3",4,3,2,4,2,2,3,0,1,0,3,4,2,2,3,0,1,,1,0,1,1
"341","21","TANZANIA",2014,"341_21",4,3,2,5,3,2,2,0,0,1,,,,,,,,,,,1,
"341","40","TANZANIA",2014,"341_40",4,3,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"341","19","TANZANIA",2014,"341_19",4,3,2,5,3,2,2,0,0,0,2,,,,,,,,,,1,
"341","27","TANZANIA",2014,"341_27",4,3,2,5,3,2,2,0,0,1,,,,,,,,,,,1,
"341","15","TANZANIA",2014,"341_15",4,3,2,5,3,2,2,1,0,1,,,,,,,,,,,1,
"341","38","TANZANIA",2014,"341_38",4,3,2,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"341","26","TANZANIA",2014,"341_26",4,3,2,5,3,2,2,0,0,1,,,,,,,,,,,1,
"341","24","TANZANIA",2014,"341_24",4,3,2,5,3,2,2,0,0,1,,5,3,2,2,0,1,,1,1,1,1
"341","31","TANZANIA",2014,"341_31",4,3,2,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"341","48","TANZANIA",2014,"341_48",4,3,2,5,4,2,2,1,0,1,,,,,,,,,,,1,
"341","25","TANZANIA",2014,"341_25",4,3,2,5,3,2,2,0,0,1,,5,3,2,2,0,1,,2,1,1,1
"341","47","TANZANIA",2014,"341_47",4,3,2,4,4,2,2,0,0,0,5,,,,,,,,,,1,
"341","20","TANZANIA",2014,"341_20",4,3,2,5,3,2,2,1,0,1,,5,3,2,2,1,1,,1,1,1,1
"341","22","TANZANIA",2014,"341_22",4,3,2,5,3,2,2,0,0,0,3,,,,,,,,,,1,
"341","23","TANZANIA",2014,"341_23",4,3,2,5,3,2,2,1,0,1,,,,,,,,,,,1,
"341","7","TANZANIA",2014,"341_7",4,3,2,5,2,2,2,0,1,0,5,,,,,,,,,,1,
"341","14","TANZANIA",2014,"341_14",4,3,2,5,3,2,2,1,0,1,,,,,,,,,,,1,
"341","13","TANZANIA",2014,"341_13",4,3,2,4,3,2,2,1,0,0,4,,,,,,,,,,1,
"341","41","TANZANIA",2014,"341_41",4,3,2,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"341","17","TANZANIA",2014,"341_17",4,3,2,5,3,2,2,0,0,1,,,,,,,,,,,1,
"341","43","TANZANIA",2014,"341_43",4,3,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"341","28","TANZANIA",2014,"341_28",4,3,2,5,3,2,2,0,0,1,,,,,,,,,,,1,
"342","27","TANZANIA",2014,"342_27",4,4,2,5,4,2,2,1,0,1,,,,,,,,,,,1,
"342","49","TANZANIA",2014,"342_49",4,4,2,5,4,1,1,1,0,1,,,,,,,,,,,1,
"342","18","TANZANIA",2014,"342_18",4,4,2,5,3,2,3,1,1,0,2,,,,,,,,,,1,
"342","38","TANZANIA",2014,"342_38",4,4,2,5,4,2,2,1,1,0,10,,,,,,,,,,1,
"342","2","TANZANIA",2014,"342_2",4,4,2,5,1,2,3,1,1,0,2,,,,,,,,,,1,
"342","3","TANZANIA",2014,"342_3",4,4,2,5,1,2,3,1,1,0,3,,,,,,,,,,1,
"342","31","TANZANIA",2014,"342_31",4,4,2,5,4,2,2,1,0,1,,5,4,2,2,1,1,,2,0,1,1
"342","14","TANZANIA",2014,"342_14",4,4,2,4,4,2,3,1,1,1,,,,,,,,,,,1,
"342","23","TANZANIA",2014,"342_23",4,4,2,5,4,2,2,0,1,1,,5,4,2,3,0,1,,1,1,1,1
"342","35","TANZANIA",2014,"342_35",4,4,2,5,4,1,1,1,0,1,,,,,,,,,,,1,
"342","36","TANZANIA",2014,"342_36",4,4,2,5,4,1,2,1,1,0,10,5,4,1,2,1,1,,1,1,1,1
"342","22","TANZANIA",2014,"342_22",4,4,2,5,3,2,2,0,0,1,,5,3,2,2,0,0,5,,,1,1
"342","16","TANZANIA",2014,"342_16",4,4,2,4,3,2,3,0,0,0,2,,,,,,,,,,1,
"342","11","TANZANIA",2014,"342_11",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"342","44","TANZANIA",2014,"342_44",4,4,2,5,4,1,2,0,0,1,,,,,,,,,,,1,
"342","48","TANZANIA",2014,"342_48",4,4,2,5,4,1,1,0,0,1,,,,,,,,,,,1,
"342","33","TANZANIA",2014,"342_33",4,4,2,5,4,1,1,1,0,1,,,,,,,,,,,1,
"342","19","TANZANIA",2014,"342_19",4,4,2,5,3,2,3,0,1,0,6,,,,,,,,,,1,
"342","40","TANZANIA",2014,"342_40",4,4,2,5,4,1,1,0,1,0,5,,,,,,,,,,1,
"342","29","TANZANIA",2014,"342_29",4,4,2,5,4,1,1,0,0,1,,,,,,,,,,,1,
"342","28","TANZANIA",2014,"342_28",4,4,2,5,4,2,1,0,0,1,,,,,,,,,,,1,
"342","46","TANZANIA",2014,"342_46",4,4,2,5,4,2,2,1,1,0,5,,,,,,,,,,1,
"342","15","TANZANIA",2014,"342_15",4,4,2,5,4,2,3,1,0,0,2,,,,,,,,,,1,
"342","1","TANZANIA",2014,"342_1",4,4,2,1,1,2,4,1,1,1,,,,,,,,,,,1,
"342","8","TANZANIA",2014,"342_8",4,4,2,5,2,2,2,0,1,0,1,,,,,,,,,,1,
"342","12","TANZANIA",2014,"342_12",4,4,2,5,4,2,2,0,0,1,,5,4,2,2,0,1,,4,0,1,1
"342","20","TANZANIA",2014,"342_20",4,4,2,5,3,2,2,0,1,0,5,,,,,,,,,,1,
"342","47","TANZANIA",2014,"342_47",4,4,2,5,4,2,1,1,1,0,1,,,,,,,,,,1,
"342","45","TANZANIA",2014,"342_45",4,4,2,5,4,2,2,1,1,0,4,,,,,,,,,,1,
"342","39","TANZANIA",2014,"342_39",4,4,2,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,3,0,1,1
"342","6","TANZANIA",2014,"342_6",4,4,2,5,2,1,3,1,0,1,,,,,,,,,,,1,
"342","21","TANZANIA",2014,"342_21",4,4,2,5,3,2,2,0,1,0,5,,,,,,,,,,1,
"342","34","TANZANIA",2014,"342_34",4,4,2,5,4,1,1,1,0,1,,,,,,,,,,,1,
"342","42","TANZANIA",2014,"342_42",4,4,2,5,4,1,2,0,0,1,,,,,,,,,,,1,
"342","24","TANZANIA",2014,"342_24",4,4,2,5,4,2,2,0,1,1,,,,,,,,,,,1,
"342","30","TANZANIA",2014,"342_30",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"342","25","TANZANIA",2014,"342_25",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"342","26","TANZANIA",2014,"342_26",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"342","4","TANZANIA",2014,"342_4",4,4,2,5,1,2,3,1,1,1,,,,,,,,,,,1,
"342","32","TANZANIA",2014,"342_32",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"342","50","TANZANIA",2014,"342_50",4,4,2,5,4,2,1,0,1,0,4,5,4,2,1,0,0,5,,,1,1
"342","9","TANZANIA",2014,"342_9",4,4,2,4,4,2,3,0,0,1,,4,4,2,3,0,0,5,,,1,1
"342","37","TANZANIA",2014,"342_37",4,4,2,5,4,1,2,0,0,0,10,,,,,,,,,,1,
"342","7","TANZANIA",2014,"342_7",4,4,2,9,2,1,2,1,0,1,,9,2,1,2,1,1,,5,1,1,1
"342","5","TANZANIA",2014,"342_5",4,4,2,5,2,2,3,0,1,0,5,,,,,,,,,,1,
"342","41","TANZANIA",2014,"342_41",4,4,2,5,4,2,1,1,1,0,5,,,,,,,,,,1,
"342","17","TANZANIA",2014,"342_17",4,4,2,4,3,2,3,0,1,1,,4,3,2,3,0,1,,1,1,1,1
"342","13","TANZANIA",2014,"342_13",4,4,2,5,4,2,2,0,0,1,,,,,,,,,,,1,
"342","10","TANZANIA",2014,"342_10",4,4,2,4,4,2,3,0,0,1,,,,,,,,,,,1,
"342","43","TANZANIA",2014,"342_43",4,4,2,5,4,1,1,0,0,1,,,,,,,,,,,1,
"343","9","TANZANIA",2014,"343_9",2,2,1,5,4,2,2,1,0,0,5,5,4,2,2,1,0,5,,,1,1
"343","10","TANZANIA",2014,"343_10",2,2,1,5,4,2,2,1,0,0,5,5,4,2,2,1,1,,4,0,1,1
"343","1","TANZANIA",2014,"343_1",2,2,1,1,1,2,3,1,1,1,,1,1,2,3,0,0,5,,,1,1
"343","8","TANZANIA",2014,"343_8",2,2,1,3,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"343","2","TANZANIA",2014,"343_2",2,2,1,5,2,2,3,1,1,0,5,5,2,2,3,1,1,,1,0,1,1
"343","7","TANZANIA",2014,"343_7",2,2,1,5,4,2,2,1,0,0,5,5,4,2,2,1,0,5,,,1,1
"343","6","TANZANIA",2014,"343_6",2,2,1,5,3,1,2,0,0,0,5,5,3,2,2,0,0,5,,,1,1
"343","4","TANZANIA",2014,"343_4",2,2,1,5,3,2,2,0,0,1,,5,3,2,2,0,1,,1,0,1,1
"343","5","TANZANIA",2014,"343_5",2,2,1,5,3,1,2,0,0,1,,5,3,1,2,0,1,,1,0,1,1
"343","3","TANZANIA",2014,"343_3",2,2,1,5,2,2,3,1,1,0,5,5,2,2,3,1,0,5,,,1,1
"344","8","TANZANIA",2014,"344_8",2,2,1,5,3,2,3,0,0,1,,5,1,2,3,0,1,,3,0,1,1
"344","5","TANZANIA",2014,"344_5",2,2,1,5,4,1,2,0,0,1,,5,4,1,2,0,1,,9,1,1,1
"344","4","TANZANIA",2014,"344_4",2,2,1,5,3,2,2,0,0,1,,5,3,2,2,0,1,,9,1,1,1
"344","6","TANZANIA",2014,"344_6",2,2,1,5,3,1,2,0,0,0,99,5,1,1,2,0,1,,1,1,1,1
"344","1","TANZANIA",2014,"344_1",2,2,1,1,2,2,2,1,1,1,,1,2,2,3,1,1,,1,1,1,1
"344","2","TANZANIA",2014,"344_2",2,2,1,5,2,2,3,0,1,0,1,5,2,2,3,0,0,99,,,1,1
"344","3","TANZANIA",2014,"344_3",2,2,1,5,3,2,3,0,0,1,,5,3,2,3,0,1,,1,0,1,1
"344","7","TANZANIA",2014,"344_7",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,0,99,,,1,1
"346","9","TANZANIA",2014,"346_9",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,0,5,,,1,1
"346","11","TANZANIA",2014,"346_11",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,9,0,1,1
"346","2","TANZANIA",2014,"346_2",2,2,1,5,2,2,3,1,1,0,5,5,2,2,3,1,1,,1,0,1,1
"346","13","TANZANIA",2014,"346_13",2,2,1,5,4,2,2,0,0,0,4,5,4,2,2,0,0,5,,,1,1
"346","7","TANZANIA",2014,"346_7",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,1,0,1,1
"346","8","TANZANIA",2014,"346_8",2,2,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"346","12","TANZANIA",2014,"346_12",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"346","14","TANZANIA",2014,"346_14",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,1,0,1,1
"346","1","TANZANIA",2014,"346_1",2,2,1,2,2,2,3,1,1,1,,,,,,,,,,,1,
"346","5","TANZANIA",2014,"346_5",2,2,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"346","4","TANZANIA",2014,"346_4",2,2,1,5,3,2,3,1,0,1,,5,3,2,2,1,0,5,,,1,1
"346","15","TANZANIA",2014,"346_15",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,0,5,,,1,1
"346","10","TANZANIA",2014,"346_10",2,2,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"346","3","TANZANIA",2014,"346_3",2,2,1,5,2,2,3,1,1,0,5,5,2,2,3,1,1,,9,1,1,1
"346","6","TANZANIA",2014,"346_6",2,2,1,5,4,2,2,0,0,0,5,,,,,,,,,,1,
"347","4","TANZANIA",2014,"347_4",2,2,1,5,4,1,2,0,0,1,,5,4,1,2,0,1,,1,1,1,1
"347","6","TANZANIA",2014,"347_6",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,9,0,1,1
"347","2","TANZANIA",2014,"347_2",2,2,1,5,3,2,3,0,0,1,,5,3,2,3,0,1,,9,1,1,1
"347","1","TANZANIA",2014,"347_1",2,2,1,1,2,2,3,1,1,1,,1,2,2,3,1,1,,1,0,1,1
"347","3","TANZANIA",2014,"347_3",2,2,1,5,4,1,2,0,0,1,,5,4,2,2,0,1,,1,1,1,1
"347","5","TANZANIA",2014,"347_5",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,9,0,1,1
"348","2","TANZANIA",2014,"348_2",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,1,0,1,1
"348","5","TANZANIA",2014,"348_5",2,2,1,5,4,3,2,0,0,1,,5,4,2,4,0,0,99,,,1,1
"348","3","TANZANIA",2014,"348_3",2,2,1,5,4,2,2,0,0,1,,5,4,2,3,0,1,,1,0,1,1
"348","6","TANZANIA",2014,"348_6",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,9,0,1,1
"348","1","TANZANIA",2014,"348_1",2,2,1,1,3,2,3,1,1,1,,1,3,2,3,1,1,,1,0,1,1
"348","4","TANZANIA",2014,"348_4",2,2,1,5,4,2,2,0,0,0,99,5,4,2,2,0,1,,9,0,1,1
"349","1","TANZANIA",2014,"349_1",2,1,1,1,3,2,2,0,1,1,,1,3,2,2,0,1,,1,0,1,1
"349","2","TANZANIA",2014,"349_2",2,1,1,2,4,1,2,0,0,0,1,2,4,1,2,0,0,1,,,1,1
"349","4","TANZANIA",2014,"349_4",2,1,1,5,4,1,2,0,0,1,,5,4,1,2,0,1,,9,0,1,1
"349","3","TANZANIA",2014,"349_3",2,1,1,5,4,2,2,0,1,0,6,5,4,2,2,0,1,,1,0,1,1
"349","5","TANZANIA",2014,"349_5",2,1,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,4,0,1,1
"35","6","TANZANIA",2014,"35_6",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,4,0,1,1
"35","7","TANZANIA",2014,"35_7",2,2,1,5,4,1,2,0,0,0,4,5,4,1,2,0,0,4,,,1,1
"35","3","TANZANIA",2014,"35_3",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,0,1,1
"35","4","TANZANIA",2014,"35_4",2,2,1,5,4,2,2,0,0,0,2,5,4,2,2,0,0,2,,,1,1
"35","2","TANZANIA",2014,"35_2",2,2,1,5,4,1,2,1,0,0,2,5,4,1,2,1,0,2,,,1,1
"35","1","TANZANIA",2014,"35_1",2,2,1,1,2,2,3,0,1,1,,1,2,2,3,0,1,,1,0,1,1
"35","5","TANZANIA",2014,"35_5",2,2,1,2,4,2,2,0,0,1,,5,4,2,2,0,1,,1,0,1,1
"350","1","TANZANIA",2014,"350_1",2,2,1,1,2,2,2,1,1,1,,1,2,2,2,1,1,,1,1,1,1
"350","5","TANZANIA",2014,"350_5",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,0,5,,,1,1
"350","7","TANZANIA",2014,"350_7",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,3,0,1,1
"350","6","TANZANIA",2014,"350_6",2,2,1,5,4,2,2,0,0,0,5,5,4,2,2,0,1,,4,1,1,1
"350","2","TANZANIA",2014,"350_2",2,2,1,4,3,2,2,0,0,1,,4,3,2,2,0,1,,9,1,1,1
"350","3","TANZANIA",2014,"350_3",2,2,1,5,3,2,2,0,0,1,,5,3,2,2,0,0,5,,,1,1
"350","4","TANZANIA",2014,"350_4",2,2,1,5,4,2,2,1,0,1,,5,4,2,2,1,1,,5,1,1,1
"352","2","TANZANIA",2014,"352_2",1,1,0,2,4,1,2,0,1,0,5,2,4,1,2,0,1,,1,0,1,1
"352","1","TANZANIA",2014,"352_1",1,1,0,1,2,2,3,1,1,1,,1,2,2,3,1,1,,1,0,1,1
"353","2","TANZANIA",2014,"353_2",1,1,0,5,4,1,1,0,1,1,,5,4,1,1,0,1,,1,1,1,1
"353","1","TANZANIA",2014,"353_1",1,1,0,1,2,2,3,1,1,0,3,1,2,2,3,1,1,,1,1,1,1
"354","6","TANZANIA",2014,"354_6",2,2,1,5,4,1,1,0,0,1,,5,4,1,1,0,1,,2,0,1,1
"354","7","TANZANIA",2014,"354_7",2,2,1,5,4,1,1,1,1,0,5,5,4,1,1,1,0,5,,,1,1
"354","4","TANZANIA",2014,"354_4",2,2,1,3,3,2,2,0,1,1,,3,3,2,2,0,1,,1,1,1,1
"354","1","TANZANIA",2014,"354_1",2,2,1,1,1,2,2,1,1,0,6,1,1,2,2,1,0,6,,,1,1
"354","9","TANZANIA",2014,"354_9",2,2,1,5,4,1,1,1,1,0,5,5,4,1,1,1,1,,2,0,1,1
"354","8","TANZANIA",2014,"354_8",2,2,1,5,4,2,1,0,0,1,,5,4,2,1,0,0,5,,,1,1
"354","3","TANZANIA",2014,"354_3",2,2,1,4,3,2,2,0,1,0,6,4,3,2,2,0,0,6,,,1,1
"354","2","TANZANIA",2014,"354_2",2,2,1,2,3,2,3,1,1,0,6,2,3,2,3,1,1,,1,0,1,1
"354","5","TANZANIA",2014,"354_5",2,2,1,5,3,2,2,0,1,0,5,5,3,2,2,0,1,,1,0,1,1
"355","1","TANZANIA",2014,"355_1",1,1,0,5,4,1,1,1,1,1,,5,4,1,1,1,1,,1,0,1,1
"355","2","TANZANIA",2014,"355_2",1,1,0,1,2,2,2,1,1,1,,1,2,2,2,1,1,,1,0,1,1
"356","2","TANZANIA",2014,"356_2",1,1,0,2,4,1,2,0,1,1,,2,4,1,2,0,1,,3,1,1,1
"356","1","TANZANIA",2014,"356_1",1,1,0,1,2,2,3,1,1,0,4,1,2,2,3,1,1,,1,1,1,1
"357","7","TANZANIA",2014,"357_7",2,2,1,5,4,2,2,1,1,0,4,5,4,2,2,1,0,5,,,1,1
"357","1","TANZANIA",2014,"357_1",2,2,1,1,2,2,3,1,1,0,3,1,2,2,3,1,0,-9,,,1,1
"357","4","TANZANIA",2014,"357_4",2,2,1,5,3,2,3,0,1,0,3,5,3,2,3,0,0,2,,,1,1
"357","6","TANZANIA",2014,"357_6",2,2,1,5,3,2,2,0,1,1,,5,3,2,2,0,0,3,,,1,1
"357","8","TANZANIA",2014,"357_8",2,2,1,5,3,2,2,1,1,0,6,5,3,2,2,1,0,6,,,1,1
"357","3","TANZANIA",2014,"357_3",2,2,1,4,3,2,3,1,1,0,3,4,3,2,3,1,0,2,,,1,1
"357","2","TANZANIA",2014,"357_2",2,2,1,2,2,2,3,1,1,1,,2,2,2,3,1,1,,1,0,1,1
"357","5","TANZANIA",2014,"357_5",2,2,1,5,3,2,3,0,1,0,6,5,3,2,3,0,1,,1,0,1,1
"358","1","TANZANIA",2014,"358_1",1,1,0,2,4,2,2,0,1,1,,2,4,2,2,0,1,,1,0,1,1
"358","2","TANZANIA",2014,"358_2",1,1,0,1,2,1,3,1,1,0,3,1,2,1,3,1,0,3,,,1,1
"359","1","TANZANIA",2014,"359_1",1,1,0,1,2,2,3,1,1,0,3,1,2,2,3,1,1,,1,0,1,1
"359","2","TANZANIA",2014,"359_2",1,1,0,2,4,1,2,0,1,1,,2,4,1,2,0,0,10,,,1,1
"36","10","TANZANIA",2014,"36_10",2,2,1,5,4,1,2,0,0,1,,5,4,1,2,0,0,5,,,1,1
"36","6","TANZANIA",2014,"36_6",2,2,1,4,4,1,2,0,0,1,,4,4,1,2,0,1,,1,1,1,1
"36","5","TANZANIA",2014,"36_5",2,2,1,4,3,2,3,0,0,0,1,4,3,2,3,0,0,5,,,1,1
"36","8","TANZANIA",2014,"36_8",2,2,1,5,4,2,2,0,0,1,,5,4,2,2,0,1,,1,1,1,1
"36","9","TANZANIA",2014,"36_9",2,2,1,5,4,1,2,0,0,1,,5,4,1,2,0,1,,1,1,1,1
"36","2","TANZANIA",2014,"36_2",2,2,1,2,2,2,3,1,1,0,4,2,2,2,3,1,1,,1,1,1,1
"36","3","TANZANIA",2014,"36_3",2,2,1,5,2,1,2,1,1,0,-9,5,2,1,2,1,1,,1,1,1,1
"36","1","TANZANIA",2014,"36_1",2,2,1,1,2,2,3,1,1,1,,1,2,2,3,1,1,,1,1,1,1
"36","4","TANZANIA",2014,"36_4",2,2,1,4,3,2,3,0,0,1,,4,3,2,3,0,1,,4,1,1,1
"36","7","TANZANIA",2014,"36_7",2,2,1,4,4,2,2,0,0,1,,4,4,2,2,0,0,4,,,1,1
"360","5","TANZANIA",2014,"360_5",2,2,0,4,3,3,2,0,0,0,6,4,3,3,2,0,0,6,,,1,1
"360","4","TANZANIA",2014,"360_4",2,2,0,5,3,3,3,0,0,0,6,5,3,3,3,0,0,6,,,1,1
"360","7","TANZANIA",2014,"360_7",2,2,0,4,4,2,1,0,0,0,5,4,4,2,1,0,1,,1,0,1,1
"360","2","TANZANIA",2014,"360_2",2,2,0,2,2,3,3,1,1,1,,2,2,3,3,1,1,,3,0,1,1
"360","3","TANZANIA",2014,"360_3",2,2,0,4,3,3,3,1,0,1,,3,3,3,3,1,1,,1,0,1,1
"360","6","TANZANIA",2014,"360_6",2,2,0,4,4,1,1,0,0,1,,4,4,1,1,0,0,5,,,1,1
"360","1","TANZANIA",2014,"360_1",2,2,0,1,2,3,3,1,1,0,4,1,2,3,3,1,1,,1,0,1,1
"361","1","TANZANIA",2014,"361_1",1,1,0,1,3,2,2,0,1,1,,1,3,2,2,0,1,,5,0,1,1
"361","2","TANZANIA",2014,"361_2",1,1,0,2,4,1,1,1,1,0,3,2,4,1,1,1,1,,1,0,1,1
"362","14","TANZANIA",2014,"362_14",3,2,2,5,2,1,1,0,0,0,5,,,,,,,,,,1,
"362","4","TANZANIA",2014,"362_4",3,2,2,5,4,1,1,0,0,1,,,,,,,,,,,1,
"362","18","TANZANIA",2014,"362_18",3,2,2,5,4,2,2,1,0,0,4,5,4,2,2,1,0,5,,,1,1
"362","19","TANZANIA",2014,"362_19",3,2,2,5,4,1,2,1,0,1,,,,,,,,,,,1,
"362","10","TANZANIA",2014,"362_10",3,2,2,5,2,1,1,0,0,1,,5,2,1,1,0,1,,1,0,1,1
"362","12","TANZANIA",2014,"362_12",3,2,2,5,2,1,1,0,0,1,,,,,,,,,,,1,
"362","20","TANZANIA",2014,"362_20",3,2,2,1,1,3,4,0,1,0,3,,,,,,,,,,1,
"362","17","TANZANIA",2014,"362_17",3,2,2,5,2,2,1,0,0,1,,,,,,,,,,,1,
"362","2","TANZANIA",2014,"362_2",3,2,2,4,2,2,3,1,1,1,,,,,,,,,,,1,
"362","6","TANZANIA",2014,"362_6",3,2,2,5,3,3,4,0,0,0,4,5,3,3,4,0,1,,1,0,1,1
"362","3","TANZANIA",2014,"362_3",3,2,2,5,3,2,2,0,0,0,5,5,3,2,2,0,1,,1,0,1,1
"362","5","TANZANIA",2014,"362_5",3,2,2,5,4,2,1,0,0,1,,5,4,2,1,0,1,,3,0,1,1
"362","13","TANZANIA",2014,"362_13",3,2,2,5,2,1,1,0,0,1,,5,2,1,1,0,0,5,,,1,1
"362","1","TANZANIA",2014,"362_1",3,2,2,3,2,2,3,1,1,0,5,,,,,,,,,,1,
"362","11","TANZANIA",2014,"362_11",3,2,2,5,2,1,1,0,0,1,,5,2,1,1,0,1,,3,0,1,1
"362","15","TANZANIA",2014,"362_15",3,2,2,5,4,2,2,0,0,0,4,,,,,,,,,,1,
"362","16","TANZANIA",2014,"362_16",3,2,2,5,2,2,1,0,0,1,,5,2,2,1,0,1,,1,0,1,1
"362","7","TANZANIA",2014,"362_7",3,2,2,5,2,2,1,0,0,1,,,,,,,,,,,1,
"362","8","TANZANIA",2014,"362_8",3,2,2,5,4,1,1,0,0,0,5,5,4,1,1,0,1,,1,0,1,1
"362","9","TANZANIA",2014,"362_9",3,2,2,5,2,1,1,0,0,1,,5,2,1,1,0,1,,1,0,1,1
"363","1","TANZANIA",2014,"363_1",1,1,0,1,2,2,2,1,1,0,4,1,2,2,2,1,1,,1,1,1,1
"363","2","TANZANIA",2014,"363_2",1,1,0,2,3,1,2,0,1,1,,2,3,1,2,0,1,,1,0,1,1
"363","3","TANZANIA",2014,"363_3",1,1,0,5,4,1,2,0,0,1,,5,4,1,2,0,0,10,,,1,1
"364","1","TANZANIA",2014,"364_1",1,1,0,1,3,1,2,0,1,0,2,1,3,1,2,0,1,,1,0,1,1
"364","2","TANZANIA",2014,"364_2",1,1,0,2,4,1,1,0,1,1,,2,4,1,1,0,1,,1,0,1,1
"365","1","TANZANIA",2014,"365_1",1,1,0,1,3,1,2,0,1,1,,1,3,1,2,0,0,4,,,1,1
"365","2","TANZANIA",2014,"365_2",1,1,0,2,4,1,2,0,1,1,,2,4,1,2,0,1,,1,0,1,1
"366","1","TANZANIA",2014,"366_1",1,1,0,1,2,2,3,1,1,0,7,1,2,2,3,1,1,,1,0,1,1
"366","2","TANZANIA",2014,"366_2",1,1,0,2,4,1,1,0,1,1,,2,4,1,1,0,1,,1,0,1,1
"367","2","TANZANIA",2014,"367_2",1,1,0,2,4,1,1,0,1,1,,2,4,1,1,0,1,,1,0,1,1
"367","3","TANZANIA",2014,"367_3",1,1,0,5,3,2,3,1,1,0,2,5,3,2,3,1,1,,4,0,1,1
"367","1","TANZANIA",2014,"367_1",1,1,0,1,2,2,3,1,1,0,7,1,2,2,3,1,1,,1,0,1,1
"368","6","TANZANIA",2014,"368_6",2,2,1,5,3,2,2,0,0,0,5,5,3,2,2,0,0,1,,,1,1
"368","1","TANZANIA",2014,"368_1",2,2,1,1,2,2,3,1,1,0,1,1,2,2,3,1,1,,1,1,1,1
"368","11","TANZANIA",2014,"368_11",2,2,1,5,4,1,1,0,0,0,5,,,,,,,,,,1,
"368","2","TANZANIA",2014,"368_2",2,2,1,2,2,2,3,0,1,1,,2,2,2,3,0,0,2,,,1,1
"368","3","TANZANIA",2014,"368_3",2,2,1,5,2,2,3,1,1,0,5,,,,,,,,,,1,
"368","7","TANZANIA",2014,"368_7",2,2,1,5,3,2,2,1,0,0,3,5,3,2,2,1,0,1,,,1,1
"368","4","TANZANIA",2014,"368_4",2,2,1,4,3,2,3,1,0,1,,4,3,2,3,1,0,2,,,1,1
"368","9","TANZANIA",2014,"368_9",2,2,1,5,4,1,2,0,0,0,5,5,4,1,2,0,0,2,,,1,1
"368","12","TANZANIA",2014,"368_12",2,2,1,5,4,2,2,1,0,0,5,5,4,2,2,1,0,10,,,1,1
"368","10","TANZANIA",2014,"368_10",2,2,1,5,4,1,2,1,0,1,,5,4,1,2,1,0,5,,,1,1
"368","5","TANZANIA",2014,"368_5",2,2,1,5,3,2,2,0,0,0,5,5,3,2,2,0,1,,1,0,1,1
"368","8","TANZANIA",2014,"368_8",2,2,1,5,3,2,2,0,0,0,5,5,3,2,2,0,0,10,,,1,1
"369","11","TANZANIA",2014,"369_11",2,2,1,5,4,2,1,0,1,0,1,5,4,2,1,0,0,1,,,1,1
"369","2","TANZANIA",2014,"369_2",2,2,1,2,1,2,2,1,1,1,,2,1,2,2,1,1,,1,0,1,1
